cpd_id	compound_name	result_type	reason	pubchem_cid	strategy	query	stored_smiles	pubchem_smiles	stored_inchikey	pubchem_inchikey
cpd05458	Isobetanin	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C24H24N2O13, pubchem=C24H26N2O13, H_diff=+2) — requires manual review	6325438	kegg_xref	C08551	O=C([O-])C1=N[C@@H](C(=O)[O-])CC(C/C=[N+]2/c3cc(O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3C[C@H]2C(=O)[O-])=C1	C\1[C@@H](NC(=C/C1=C/C=[N+]2[C@@H](CC3=CC(=C(C=C32)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C(=O)[O-])C(=O)O)C(=O)O	MOEDQPBUKSEPHH-UWYKULQXSA-L	DHHFDKNIEVKVKS-RYGANQNKSA-N
cpd05459	Lampranthin II	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C34H32N2O16, pubchem=C34H34N2O16, H_diff=+2) — requires manual review	11953909	kegg_xref	C08552	COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](Oc3cc4c(cc3O)/[N+](=C/CC3=CC(C(=O)[O-])=N[C@H](C(=O)[O-])C3)[C@H](C(=O)[O-])C4)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O	COC1=C(C=CC(=C1)/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C(C=C4C(=C3)C[C@H]([N+]4=C/C=C/5\C[C@H](NC(=C5)C(=O)O)C(=O)O)C(=O)[O-])O)O)O)O)O	ABLYPAYEBGULCD-BHPDIKMISA-L	BRMDRKOAVZEJCS-WPUGSIMNSA-N
cpd05461	Miraxanthin-I	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (1 vs 2)	135438591	kegg_xref	C08554	CS(=O)CCC(/[NH+]=C\C=C1\C=C(C(=O)[O-])[NH2+]C(C(=O)[O-])C1)C(=O)[O-]	CS(=O)CCC(C(=O)O)N=C/C=C/1\CC(NC(=C1)C(=O)O)C(=O)O	KRWNKOCPQBHMPM-CEEUPZOTSA-M	KRWNKOCPQBHMPM-ZRHPNQROSA-N
cpd05462	Miraxanthin-II	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (1 vs 2)	135438592	kegg_xref	C08555	O=C([O-])CC(/[NH+]=C\C=C1\C=C(C(=O)[O-])[NH2+]C(C(=O)[O-])C1)C(=O)[O-]	C\1C(NC(=C/C1=C/C=NC(CC(=O)O)C(=O)O)C(=O)O)C(=O)O	YHGOPYILBIAFGW-PVOBATAUSA-L	YHGOPYILBIAFGW-QUVVFZRVSA-N
cpd05463	Miraxanthin-III	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (1 vs 2)	135438593	kegg_xref	C08556	O=C([O-])C1=C/C(=C/C=[NH+]\CCc2ccc(O)cc2)CC(C(=O)[O-])[NH2+]1	C\1C(NC(=C/C1=C/C=NCCC2=CC=C(C=C2)O)C(=O)O)C(=O)O	LWXJBFFPVPUUSL-JEUDWDASSA-N	LWXJBFFPVPUUSL-KWVIEREISA-N
cpd05464	Miraxanthin-V	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (1 vs 2)	135438594	kegg_xref	C08557	O=C([O-])C1=C/C(=C/C=[NH+]\CCc2ccc(O)c(O)c2)CC(C(=O)[O-])[NH2+]1	C\1C(NC(=C/C1=C/C=NCCC2=CC(=C(C=C2)O)O)C(=O)O)C(=O)O	PDKFHZWVCCZUIF-YJHWCPSBSA-N	PDKFHZWVCCZUIF-DJSQHCOFSA-N
cpd05466	Musca-aurin-I	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C14H10N3O8, pubchem=C14H13N3O8, H_diff=+3) — requires manual review	135438595	kegg_xref	C08559	O=C([O-])C1=C/C(=C/C=N\[C@H](C(=O)[O-])c2cc(=O)[n-]o2)C[C@@H](C(=O)[O-])[NH2+]1	C\1[C@H](NC(=C/C1=C/C=N[C@@H](C2=CC(=O)NO2)C(=O)O)C(=O)O)C(=O)O	NTLQBXNLWGBQAL-KWQFWETISA-K	AVQHQGYBRFPNMT-QHIPCBTGSA-N
cpd05467	Musca-aurin-II	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (3 vs 4)	135438596	kegg_xref	C08560	O=C([O-])C1=C/C(=C/C=[NH+]\[C@@H](Cc2cc(C(=O)[O-])oc(=O)c2)C(=O)[O-])C[C@@H](C(=O)[O-])N1	C\1[C@H](NC(=C/C1=C/C=N[C@@H](CC2=CC(=O)OC(=C2)C(=O)O)C(=O)O)C(=O)O)C(=O)O	XWXLDVGDOHFZSG-XLBCKWNQSA-K	XWXLDVGDOHFZSG-KPRBQMARSA-N
cpd05469	Musca-aurin VII	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C15H14N4O6, pubchem=C15H16N4O6, H_diff=+2) — requires manual review	5281207	kegg_xref	C08562	[NH3+][C@@H](Cc1cn(C=CC2=CC(C(=O)[O-])=N[C@H](C(=O)[O-])C2)cn1)C(=O)[O-]	C1[C@H](N=C(C=C1/C=C/[N+]2=CNC(=C2)C[C@@H](C(=O)[O-])N)C(=O)O)C(=O)O	GSMRPLFTMHRHSM-JQWIXIFHSA-L	OROLDOQHKPWCGQ-INISDOFMSA-N
cpd05471	Portulacaxanthin I	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C14H14N2O7, pubchem=C14H16N2O7, H_diff=+2) — requires manual review	6325831	kegg_xref	C08564	O=C([O-])C1=N[C@H](C(=O)[O-])CC(C/C=[N+]2/C[C@H](O)C[C@H]2C(=O)[O-])=C1	C1[C@H](C[N+](=C/C=C/2\C[C@H](NC(=C2)C(=O)O)C(=O)O)[C@@H]1C(=O)[O-])O	SRXNJFXGCVSBPM-PJQFTXKOSA-L	GVARXLMKUDMZFN-MIMYLULJSA-N
cpd05472	Portulacaxanthin II	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (3 vs 4)	135438597	kegg_xref	C08565	O=C([O-])C1=C/C(=C/C=[NH+]\[C@@H](Cc2ccc(O)cc2)C(=O)[O-])C[C@@H](C(=O)[O-])[NH2+]1	C\1[C@H](NC(=C/C1=C/C=N[C@@H](CC2=CC=C(C=C2)O)C(=O)O)C(=O)O)C(=O)O	MBFJCQLVRQZZOV-MRHCINOSSA-M	MBFJCQLVRQZZOV-ZCIMJVHFSA-N
cpd05473	Portulacaxanthin III	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (2 vs 3)	135438598	kegg_xref	C08566	O=C([O-])C/[NH+]=C\C=C1\C=C(C(=O)[O-])[NH2+][C@H](C(=O)[O-])C1	C\1[C@H](NC(=C/C1=C/C=NCC(=O)O)C(=O)O)C(=O)O	ZZZQMKRQWYRKFG-HVXFQPPXSA-M	ZZZQMKRQWYRKFG-YPGUWSKOSA-N
cpd05474	Prebetanin	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C24H23N2O16S, pubchem=C24H26N2O16S, H_diff=+3) — requires manual review	6325833	kegg_xref	C08567	O=C([O-])C1=N[C@@H](C(=O)[O-])CC(C/C=[N+]2/c3cc(O)c(O[C@@H]4O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]4O)cc3C[C@H]2C(=O)[O-])=C1	C\1[C@@H](NC(=C/C1=C/C=[N+]2[C@@H](CC3=CC(=C(C=C32)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)COS(=O)(=O)[O-])O)O)O)C(=O)O)C(=O)O)C(=O)O	ODIRNAMUJLZIBP-UWYKULQXSA-K	OZXPZOHWSFDUDY-RYGANQNKSA-N
cpd19648	Magnesium dipropionate	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C6H10MgO4, pubchem=C7H5ClN2O3) — requires manual review	14762705	kegg_xref	C18384	CCC(=O)O[Mg+2]OC(=O)CC	CC(=O)C1=CC(=C(N=C1)Cl)[N+](=O)[O-]	WBDHLJWRBQEMOO-UHFFFAOYSA-L	UZUVOPNXKQOJKI-UHFFFAOYSA-N
cpd19665	Fosetyl	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.25, same formula but different connectivity — likely wrong xref mapping) — requires manual review	6328134	kegg_xref	C18401	CCO[PH](=O)[O-]	CCO[P+](=O)O	VUERQRKTYBIULR-UHFFFAOYSA-M	ZUNGGJHBMLMRFJ-UHFFFAOYSA-O
cpd19703	Cyclosulfamuron	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C17H18N5O6S, pubchem=C17H19N5O6S, H_diff=+1) — requires manual review	6451137	kegg_xref	C18439	COc1cc(OC)nc(NC(=O)[N-]S(=O)(=O)Nc2ccccc2C(=O)C2CC2)n1	COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)NC2=CC=CC=C2C(=O)C3CC3)OC	IHBQHUGCFBWSJC-UHFFFAOYSA-M	OFSLKOLYLQSJPB-UHFFFAOYSA-N
cpd19704	Ethoxysulfuron	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C15H17N4O7S, pubchem=C4H6ClN) — requires manual review	12336	kegg_xref	C18440	CCOc1ccccc1OS(=O)(=O)[N-]C(=O)Nc1nc(OC)cc(OC)n1	C(CC#N)CCl	UWVKRNOCDUPIDM-UHFFFAOYSA-M	ZFCFBWSVQWGOJJ-UHFFFAOYSA-N
cpd19717	Bispyribac-sodium	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.72, same formula but different connectivity — likely wrong xref mapping) — requires manual review	53297382	kegg_xref	C18453	COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)[O-])n1.[NaH]	COC1=CC(=NC(=N1)OC2=C(C(=CC=C2)OC3=NC(=CC(=N3)OC)OC)C(=O)O)OC.[Na]	MPOOECNQTZRJKI-UHFFFAOYSA-M	OLXPCSUEHPHOLS-UHFFFAOYSA-N
cpd19732	Imibenconazole	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	93483	kegg_xref	C18468	Clc1ccc(CS/C(Cn2cncn2)=N\c2ccc(Cl)cc2Cl)cc1	C1=CC(=CC=C1CSC(=NC2=C(C=C(C=C2)Cl)Cl)CN3C=NC=N3)Cl	AGKSTYPVMZODRV-QJOMJCCJSA-N	AGKSTYPVMZODRV-UHFFFAOYSA-N
cpd19733	Imicyafos	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	18772487	kegg_xref	C18469	CCCSP(=O)(OCC)N1CCN(CC)/C1=N\C#N	CCCSP(=O)(N1CCN(C1=NC#N)CC)OCC	PPCUNNLZTNMXFO-ACCUITESSA-N	PPCUNNLZTNMXFO-UHFFFAOYSA-N
cpd19738	Maleic hydrazide	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C4H3N2O2, pubchem=C4H4N2O2, H_diff=+1) — requires manual review	21954	kegg_xref	C18474	O=c1ccc(=O)[nH][n-]1	C1=CC(=O)NNC1=O	LHOSSWLRSLAMMD-UHFFFAOYSA-M	BGRDGMRNKXEXQD-UHFFFAOYSA-N
cpd19745	Penoxsulam	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C16H13F5N5O5S, pubchem=C36H70CaO4) — requires manual review	15324	kegg_xref	C18481	COc1cnc(OC)n2nc([N-]S(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12	CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Ca+2]	CFZUXHPHMCTICE-UHFFFAOYSA-N	CJZGTCYPCWQAJB-UHFFFAOYSA-L
cpd19757	Triflumizole	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	91699	kegg_xref	C18493	CCCOC/C(=N\c1ccc(Cl)cc1C(F)(F)F)n1ccnc1	CCCOCC(=NC1=C(C=C(C=C1)Cl)C(F)(F)F)N2C=CN=C2	HSMVPDGQOIQYSR-KGENOOAVSA-N	HSMVPDGQOIQYSR-UHFFFAOYSA-N
cpd19771	Acetamiprid	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	213021	kegg_xref	C18507	C/C(=N\C#N)N(C)Cc1ccc(Cl)nc1	CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl	WCXDHFDTOYPNIE-RIYZIHGNSA-N	WCXDHFDTOYPNIE-UHFFFAOYSA-N
cpd19776	Thiacloprid	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	115224	kegg_xref	C18512	N#C/N=C1\SCCN1Cc1ccc(Cl)nc1	C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl	HOKKPVIRMVDYPB-UVTDQMKNSA-N	HOKKPVIRMVDYPB-UHFFFAOYSA-N
cpd19778	Chlorophacinone	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C23H14ClO3, pubchem=C23H15ClO3, H_diff=+1) — requires manual review	19402	kegg_xref	C18514	O=C1C(=C([O-])C(c2ccccc2)c2ccc(Cl)cc2)C(=O)c2ccccc21	C1=CC=C(C=C1)C(C2=CC=C(C=C2)Cl)C(=O)C3C(=O)C4=CC=CC=C4C3=O	LPJIWDLDYIVRSD-UHFFFAOYSA-M	UDHXJZHVNHGCEC-UHFFFAOYSA-N
cpd19804	Tepraloxydim	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C17H23ClNO4, pubchem=C6H7ClN2O) — requires manual review	12338793	kegg_xref	C18540	CC/C(=N\OC/C=C/Cl)C1=C([O-])CC(C2CCOCC2)CC1=O	CCC1=CC(=NNC1=O)Cl	IOYNQIMAUDJVEI-BMVIKAAMSA-M	NBIASXYTWHFPCI-UHFFFAOYSA-N
cpd19805	Trinexapac-ethyl	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C13H15O5, pubchem=C13H16O5, H_diff=+1) — requires manual review	92421	kegg_xref	C18541	CCOC(=O)C1CC(=O)C(C(=O)C2CC2)=C([O-])C1	CCOC(=O)C1CC(=O)C(=C(C2CC2)O)C(=O)C1	AAOPJDMIPJBZDX-UHFFFAOYSA-M	RVKCCVTVZORVGD-UHFFFAOYSA-N
cpd19860	Bromadiolone	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C30H22BrO4, pubchem=C6H5ClN2) — requires manual review	45080172	kegg_xref	C18596	O=c1oc2ccccc2c([O-])c1C(CC(O)c1ccc(-c2ccc(Br)cc2)cc1)c1ccccc1	C=CC1=CN=C(N=C1)Cl	OWNRRUFOJXFKCU-UHFFFAOYSA-M	LOMHPDKAIATDPF-UHFFFAOYSA-N
cpd19931	Dicarzol	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	31099	kegg_xref	C18668	CNC(=O)Oc1cccc(/[NH+]=C/N(C)C)c1	CNC(=O)OC1=CC=CC(=C1)N=CN(C)C	RMFNNCGOSPBBAD-MDWZMJQESA-O	RMFNNCGOSPBBAD-UHFFFAOYSA-N
cpd19958	Difethialone	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C31H22BrO2S, pubchem=C31H23BrO2S, H_diff=+1) — requires manual review	91771	kegg_xref	C18695	O=c1sc2ccccc2c([O-])c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21	C1C(CC2=CC=CC=C2C1C3=C(SC4=CC=CC=C4C3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br	JHELOZJAKXYVBE-UHFFFAOYSA-M	VSVAQRUUFVBBFS-UHFFFAOYSA-N
cpd19961	Diphenadione	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C23H15O3, pubchem=C23H16O3, H_diff=+1) — requires manual review	6719	kegg_xref	C18698	O=C1C(=C([O-])C(c2ccccc2)c2ccccc2)C(=O)c2ccccc21	C1=CC=C(C=C1)C(C2=CC=CC=C2)C(=O)C3C(=O)C4=CC=CC=C4C3=O	CIJYMNQEVGGAKT-UHFFFAOYSA-M	JYGLAHSAISAEAL-UHFFFAOYSA-N
cpd19972	Decaketide tricyclic intermediate	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C20H15O8, pubchem=C20H16O8, H_diff=+1) — requires manual review	53297400	kegg_xref	C18709	CC(O)=CC(=O)c1c(CC(=O)[O-])cc2cc3cc(O)cc(O)c3c(O)c2c1O	CC(=O)CC(=O)C1=C(C=C2C=C3C=C(C=C(C3=C(C2=C1O)O)O)O)CC(=O)O	KPZKRAONHQUZQP-UHFFFAOYSA-M	HSQXIUDISYBBAW-UHFFFAOYSA-N
cpd19973	3A-Deolivosylpremithramycin B	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C47H61O21, pubchem=C5H5ClN2) — requires manual review	227254	kegg_xref	C18710	CO[C@@H]1C(=O)C(C(C)=O)=C([O-])[C@@]2(O[C@H]3C[C@@H](O[C@H]4C[C@@H](O[C@H]5C[C@](C)(O)[C@H](O)[C@@H](C)O5)[C@@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)C(=O)c3c(cc4cc(O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)c(C)c(O)c4c3O)C[C@@H]12	CC1=NN=C(C=C1)Cl	IPNUIVZIOFPGDN-PRUFDSPOSA-M	PRORLQAJNJMGAR-UHFFFAOYSA-N
cpd20005	Mefluidide	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C11H12F3N2O3S, pubchem=C11H13F3N2O3S, H_diff=+1) — requires manual review	40896	kegg_xref	C18743	CC(=O)Nc1cc([N-]S(=O)(=O)C(F)(F)F)c(C)cc1C	CC1=CC(=C(C=C1NC(=O)C)NS(=O)(=O)C(F)(F)F)C	RXHRQEINDBBYKD-UHFFFAOYSA-N	OKIBNKKYNPBDRS-UHFFFAOYSA-N
cpd20027	Sodium chlorate	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	516902	kegg_xref	C18765	[Na+].[O-][Cl+2]([O-])[O-]	[O-]Cl(=O)=O.[Na+]	GQMRMFTXVUMSAU-UHFFFAOYSA-N	YZHUMGUJCQRKBT-UHFFFAOYSA-M
cpd20034	Alloxydim	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	6376209	kegg_xref	C18772	C=CCO/N=C(\CCC)C1=C(O)CC(C)(C)C(C(=O)OC)=C1O	CCC/C(=N\OCC=C)/C1C(=O)CC(C(C1=O)C(=O)OC)(C)C	GAVUFZVBSUMBQW-WOJGMQOQSA-N	MSNWHIVXIUIVPC-WOJGMQOQSA-N
cpd20039	Chlorimuron	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C13H9ClN4O6S, pubchem=C13H11ClN4O6S, H_diff=+2) — requires manual review	91762	kegg_xref	C18777	COc1cc(Cl)nc(NC(=O)[N-]S(=O)(=O)c2ccccc2C(=O)[O-])n1	COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)O)Cl	SWYFZSBPQRGVBE-UHFFFAOYSA-L	RIUXZHMCCFLRBI-UHFFFAOYSA-N
cpd20068	Spirotetramat	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 2)	9969573	kegg_xref	C18807	CCOC(=O)OC1=C(c2cc(C)ccc2C)C(=O)N[C@]12CC[C@@H](OC)CC2	CCOC(=O)OC1=C(C(=O)NC12CCC(CC2)OC)C3=C(C=CC(=C3)C)C	CLSVJBIHYWPGQY-GGYDESQDSA-N	CLSVJBIHYWPGQY-UHFFFAOYSA-N
cpd20073	1-phenyl-3-(1,2,3-thiadiazol-5-yl)urea	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C9H7N4OS, pubchem=C9H8N4OS, H_diff=+1) — requires manual review	40087	kegg_xref	C18812	O=C([N-]c1cnns1)Nc1ccccc1	C1=CC=C(C=C1)NC(=O)NC2=CN=NS2	DVWJCFICNIKVBM-UHFFFAOYSA-M	HFCYZXMHUIHAQI-UHFFFAOYSA-N
cpd20109	Chalcolactone	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	53297411	kegg_xref	C18848	C[C@@H]1C[C@H](C)[C@H](O)[C@@H](C)C(O)=CC(=O)O[C@H](C)[C@@H](C)/C=C/C=C/C1=O	C[C@H]1C[C@H](C(=O)/C=C/C=C/[C@@H]([C@H](OC(=O)CC(=O)[C@@H]([C@H]1O)C)C)C)C	ASKUCMFYPBVEFV-ZOAZLDGZSA-N	LCZVAZIKJSPLAY-GLVZILGKSA-N
cpd20116	Flupyrsulfuron-methyl sodium	MISMATCH	MISMATCH: REVIEW:different_compound (tanimoto=0.69, same formula but different connectivity — likely wrong xref mapping) — requires manual review	53297412	kegg_xref	C18855	COC(=O)c1ccc(C(F)(F)F)nc1S(=O)(=O)[N-]C(=O)Nc1nc(OC)cc(OC)n1.[NaH]	COC1=CC(=NC(=N1)NC(=O)NS(=O)(=O)C2=C(C=CC(=N2)C(F)(F)F)C(=O)OC)OC.[Na]	NCHPMVGTNJBUGS-UHFFFAOYSA-M	XVPAYLVQXRJFBG-UHFFFAOYSA-N
cpd20120	Fluthiacet	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	18772468	kegg_xref	C18859	O=C([O-])CSc1cc(/N=c2\sc(=O)n3n2CCCC3)c(F)cc1Cl	C1CCN2C(=O)SC(=NC3=CC(=C(C=C3F)Cl)SCC(=O)O)N2C1	XWROTTLWMHCFEC-LGMDPLHJSA-M	XWROTTLWMHCFEC-UHFFFAOYSA-N
cpd20144	Primisulfuron	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C14H8F4N4O7S, pubchem=C14H10F4N4O7S, H_diff=+2) — requires manual review	91774	kegg_xref	C18883	O=C([N-]S(=O)(=O)c1ccccc1C(=O)[O-])Nc1nc(OC(F)F)cc(OC(F)F)n1	C1=CC=C(C(=C1)C(=O)O)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC(F)F)OC(F)F	ALYWHHKITFQRQR-UHFFFAOYSA-L	GPGLBXMQFQQXDV-UHFFFAOYSA-N
cpd20150	Pyrazosulfuron	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C12H13N6O7S, pubchem=C12H14N6O7S, H_diff=+1) — requires manual review	93525	kegg_xref	C18889	COc1cc(OC)nc(NC(=O)[N-]S(=O)(=O)c2c(C(=O)[O-])cnn2C)n1	CN1C(=C(C=N1)C(=O)O)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	FWKVSQJWVOFJQC-UHFFFAOYSA-L	VXMNDQDDWDDKOQ-UHFFFAOYSA-N
cpd31006	1-Phenylazo-2,6-dihydroxynaphthalene	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C16H12N2O2, pubchem=C3H6ClNO) — requires manual review	66773	kegg_xref	C20280	O=C1C=Cc2cc(O)ccc2C1=NNc1ccccc1	CNC(=O)CCl	UMYBULYYDHTXLO-UHFFFAOYSA-N	HOZLOOPIXHWKCI-UHFFFAOYSA-N
cpd31007	1-(4-Hydroxyphenylazo)-2-naphthol	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	167212	kegg_xref	C20281	O=C1C=CC(=NNc2c(O)ccc3ccccc23)C=C1	C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC=C(C=C3)O)O	DESSBFYEWJUENB-UHFFFAOYSA-N	VFCMIQSRZVLDRW-UHFFFAOYSA-N
cpd31008	1-(4-Hydroxyphenylazo)-naphthalene-2,6-diol	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	136242437	kegg_xref	C20282	O=C1C=CC(=NNc2c(O)ccc3cc(O)ccc23)C=C1	C1=CC(=CC=C1N=NC2=C(C=CC3=C2C=CC(=C3)O)O)O	QARMLIUGXOTTOR-UHFFFAOYSA-N	AKAPJADGYIGRPD-UHFFFAOYSA-N
cpd31009	1-(3,4-Dihydroxyphenylazo)-2-naphthol	MISMATCH	MISMATCH: IGNORE:tautomer (same canonical tautomer, stored form curated for biological relevance) — requires manual review	136235018	kegg_xref	C20283	O=C1C=CC(=NNc2c(O)ccc3ccccc23)C=C1O	C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC(=C(C=C3)O)O)O	XTAXVTVYTSBQAY-UHFFFAOYSA-N	SBQMYKDRQXVKJM-UHFFFAOYSA-N
cpd31046	C.I. Acid red 18	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	17466	kegg_xref	C20344	O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(/N=N/c3ccc(S(=O)(=O)[O-])c4ccccc34)c(O)ccc2c1.[Na+].[Na+].[Na+]	C1=CC=C2C(=C1)C(=CC=C2S(=O)(=O)[O-])N=NC3=C(C=CC4=CC(=CC(=C43)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+].[Na+]	SWGJCIMEBVHMTA-ZRUFZDNISA-K	SWGJCIMEBVHMTA-UHFFFAOYSA-K
cpd31047	Azofuchsin	STEREO_DIFF	STEREO_DIFF rejected: PubChem has fewer defined stereocenters (0 vs 1)	19116	kegg_xref	C20346	Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(/N=N/c3ccccc3)c(O)c12.[Na+].[Na+]	C1=CC=C(C=C1)N=NC2=C(C3=C(C=C(C=C3C=C2S(=O)(=O)[O-])S(=O)(=O)[O-])N)O.[Na+].[Na+]	LQJVOKWHGUAUHK-BUFQOAPZSA-L	LQJVOKWHGUAUHK-UHFFFAOYSA-L
cpd31050	C.I. Acid yellow 3	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C18H10NNa2O8S2, pubchem=C18H9NNa2O8S2, H_diff=-1) — requires manual review	24671	kegg_xref	C20349	O=C1c2ccccc2C(=O)[C-]1c1ccc2cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c2[nH+]1.[Na+].[Na+]	C1=CC=C2C(=C1)C(=O)C(C2=O)C3=NC4=C(C=C(C=C4C=C3)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+]	USTGTCBGFHFTIW-UHFFFAOYSA-M	FZUOVNMHEAPVBW-UHFFFAOYSA-L
cpd31061	Ecgonone methyl ester	MISMATCH	MISMATCH: IGNORE:protonation_formula_diff (formula: stored=C10H16NO3, pubchem=C10H15NO3, H_diff=-1) — requires manual review	13890827	kegg_xref	C20371	COC(=O)C1=C(O)CC2CCC1[NH+]2C	CN1C2CCC1[C@H](C(=O)C2)C(=O)OC	RZLGUUVIZWCQCU-UHFFFAOYSA-O	WXEMSGQRTGSYOG-QXUHLLMWSA-N
cpd31083	1-Deoxy-11-oxopentalenate	MISMATCH	MISMATCH: IGNORE:wrong_mapping (formula: stored=C15H19O3, pubchem=C18H17NO2) — requires manual review	170098	kegg_xref	C20400	C[C@@H]1C(=O)C[C@H]2C(C(=O)[O-])=C[C@@H]3CC(C)(C)CC312	CCCCC1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)C#N	QNHNMKVZFMGGJB-OXJFZGGMSA-M	XQRFASOUJIKXRE-UHFFFAOYSA-N
